file,direction,offset_deg,regen_w,duration_s,rpm,id_a,iq_a,vd_command_v,vq_command_v,bus_v,aligned_model_vd_v,half_command_model_residual_v
pos500_iqneg15_offset150.csv,encoder_positive,150,30,14.69999999999709,499.9473839346494,0.23977453395507148,-15.14104206943499,-0.16319287751531653,11.018260925799865,49.307854700272486,1.0056663703854252,-1.0872628091430834
neg500_iqpos15_offset150.csv,encoder_negative,150,78,9.89999999999418,-498.751799796748,-0.01909230198886638,14.781429362348177,-0.32440385414979755,-10.137561427125506,49.45467837563453,0.9763764752797081,-1.1385784023546068
neg500_iqpos15_offset135.csv,encoder_negative,135,100,4.80000000000291,-498.60714519427404,0.0025313813008129597,15.299465650406503,2.6673502642276423,-9.524730142857143,49.37278110882957,1.0105715497315544,0.3231035823822668
neg500_iqpos15_offset120.csv,encoder_negative,120,110,4.7999999999883585,-498.5226777546778,-0.020039931600831635,15.057973076923076,5.46473604989605,-8.053352972972972,49.364942619542624,0.9941791850304349,1.7381888399175902
neg500_iqpos15_offset165.csv,encoder_negative,165,47,4.899999999994179,-498.91308768267226,0.12120754841286306,15.223592845360825,-3.359847049180328,-9.967934569672133,49.39329938524591,1.0076130640897474,-2.6875365886799116
pos500_iqneg15_offset150_repeat.csv,encoder_positive,150,30,4.7999999999883585,505.6143849372385,0.05365841887966804,-14.942731099585062,-0.18985476307053942,11.141626763485478,49.371130082987555,1.0014982355935986,-1.0964256171288684
pos500_iqneg15_offset135.csv,encoder_positive,135,65,4.7000000000116415,505.46162025316454,0.07888251549266247,-15.045953862212942,-3.092300939457202,10.287720271398749,49.38187807933194,1.0084127209290277,-2.5545631906576287
pos500_iqneg15_offset120.csv,encoder_positive,120,90,4.899999999994179,505.36414906832294,-0.07937798678350515,-15.014738685831622,-5.647987591836736,8.679377102040817,49.38650367346939,1.0042137685615518,-3.8282075644799196
pos500_iqneg15_offset165.csv,encoder_positive,165,50,5.0,505.96304444444445,0.06205443013939393,-14.980757014028056,2.8419720641282566,11.201558116232464,49.34411951710263,1.0048386821595783,0.41614734990455005
