signal,time_s,value
"Mech_RPM",66374.1,505.324
"Mech_RPM",66374.1,505.324
"Mech_RPM",66374.1,505.4
"Mech_RPM",66374.1,505.4
"Mech_RPM",66374.1,505.346
"Mech_RPM",66374.1,505.346
"Mech_RPM",66374.1,505.336
"Mech_RPM",66374.2,505.336
"Mech_RPM",66374.2,505.341
"Mech_RPM",66374.2,505.341
"Mech_RPM",66374.2,505.349
"Mech_RPM",66374.2,505.349
"Mech_RPM",66374.2,505.312
"Mech_RPM",66374.2,505.312
"Mech_RPM",66374.2,505.297
"Mech_RPM",66374.2,505.297
"Mech_RPM",66374.2,505.465
"Mech_RPM",66374.3,505.465
"Mech_RPM",66374.3,505.334
"Mech_RPM",66374.3,505.334
"Mech_RPM",66374.3,505.418
"Mech_RPM",66374.3,505.418
"Mech_RPM",66374.3,505.445
"Mech_RPM",66374.3,505.445
"Mech_RPM",66374.3,505.404
"Mech_RPM",66374.3,505.404
"Mech_RPM",66374.4,505.277
"Mech_RPM",66374.4,505.277
"Mech_RPM",66374.4,505.435
"Mech_RPM",66374.4,505.435
"Mech_RPM",66374.4,505.3
"Mech_RPM",66374.4,505.3
"Mech_RPM",66374.4,505.311
"Mech_RPM",66374.4,505.311
"Mech_RPM",66374.4,505.351
"Mech_RPM",66374.4,505.351
"Mech_RPM",66374.5,505.275
"Mech_RPM",66374.5,505.275
"Mech_RPM",66374.5,505.399
"Mech_RPM",66374.5,505.399
"Mech_RPM",66374.5,505.455
"Mech_RPM",66374.5,505.455
"Mech_RPM",66374.5,505.299
"Mech_RPM",66374.5,505.299
"Mech_RPM",66374.5,505.334
"Mech_RPM",66374.5,505.334
"Mech_RPM",66374.5,505.44
"Mech_RPM",66374.6,505.44
"Mech_RPM",66374.6,505.277
"Mech_RPM",66374.6,505.277
"Mech_RPM",66374.6,505.395
"Mech_RPM",66374.6,505.395
"Mech_RPM",66374.6,505.475
"Mech_RPM",66374.6,505.475
"Mech_RPM",66374.6,505.431
"Mech_RPM",66374.6,505.431
"Mech_RPM",66374.7,505.358
"Mech_RPM",66374.7,505.358
"Mech_RPM",66374.7,505.559
"Mech_RPM",66374.7,505.559
"Mech_RPM",66374.7,505.403
"Mech_RPM",66374.7,505.403
"Mech_RPM",66374.8,505.332
"Mech_RPM",66374.8,505.332
"Mech_RPM",66374.8,505.475
"Mech_RPM",66374.8,505.475
"Mech_RPM",66374.8,505.43
"Mech_RPM",66374.8,505.43
"Mech_RPM",66374.9,505.364
"Mech_RPM",66374.9,505.364
"Mech_RPM",66374.9,505.454
"Mech_RPM",66374.9,505.454
"Mech_RPM",66374.9,505.384
"Mech_RPM",66374.9,505.384
"Mech_RPM",66374.9,505.438
"Mech_RPM",66374.9,505.438
"Mech_RPM",66374.9,505.366
"Mech_RPM",66375,505.363
"Mech_RPM",66375,505.363
"Mech_RPM",66375,505.466
"Mech_RPM",66375,505.466
"Mech_RPM",66375,505.409
"Mech_RPM",66375,505.409
"Mech_RPM",66375.1,505.368
"Mech_RPM",66375.1,505.334
"Mech_RPM",66375.1,505.334
"Mech_RPM",66375.1,505.378
"Mech_RPM",66375.1,505.378
"Mech_RPM",66375.1,505.367
"Mech_RPM",66375.2,505.352
"Mech_RPM",66375.2,505.352
"Mech_RPM",66375.2,505.344
"Mech_RPM",66375.2,505.344
"Mech_RPM",66375.2,505.351
"Mech_RPM",66375.2,505.351
"Mech_RPM",66375.2,505.375
"Mech_RPM",66375.2,505.375
"Mech_RPM",66375.2,505.475
"Mech_RPM",66375.2,505.475
"Mech_RPM",66375.3,505.428
"Mech_RPM",66375.3,505.428
"Mech_RPM",66375.3,505.351
"Mech_RPM",66375.3,505.351
"Mech_RPM",66375.3,505.465
"Mech_RPM",66375.3,505.465
"Mech_RPM",66375.3,505.432
"Mech_RPM",66375.3,505.432
"Mech_RPM",66375.3,505.378
"Mech_RPM",66375.3,505.378
"Mech_RPM",66375.3,505.364
"Mech_RPM",66375.4,505.364
"Mech_RPM",66375.4,505.316
"Mech_RPM",66375.4,505.316
"Mech_RPM",66375.4,505.463
"Mech_RPM",66375.4,505.463
"Mech_RPM",66375.4,505.34
"Mech_RPM",66375.4,505.34
"Mech_RPM",66375.4,505.314
"Mech_RPM",66375.4,505.314
"Mech_RPM",66375.4,505.372
"Mech_RPM",66375.4,505.372
"Mech_RPM",66375.5,505.45
"Mech_RPM",66375.5,505.45
"Mech_RPM",66375.5,505.408
"Mech_RPM",66375.5,505.408
"Mech_RPM",66375.5,505.35
"Mech_RPM",66375.5,505.35
"Mech_RPM",66375.5,505.352
"Mech_RPM",66375.5,505.352
"Mech_RPM",66375.5,505.435
"Mech_RPM",66375.5,505.435
"Mech_RPM",66375.5,505.36
"Mech_RPM",66375.5,505.36
"Mech_RPM",66375.6,505.44
"Mech_RPM",66375.6,505.44
"Mech_RPM",66375.6,505.303
"Mech_RPM",66375.6,505.303
"Mech_RPM",66375.6,505.457
"Mech_RPM",66375.6,505.457
"Mech_RPM",66375.6,505.45
"Mech_RPM",66375.6,505.45
"Mech_RPM",66375.6,505.31
"Mech_RPM",66375.6,505.31
"Mech_RPM",66375.6,505.362
"Mech_RPM",66375.7,505.362
"Mech_RPM",66375.7,505.432
"Mech_RPM",66375.7,505.432
"Mech_RPM",66375.7,505.396
"Mech_RPM",66375.7,505.396
"Mech_RPM",66375.7,505.429
"Mech_RPM",66375.7,505.429
"Mech_RPM",66375.7,505.326
"Mech_RPM",66375.7,505.326
"Mech_RPM",66375.7,505.404
"Mech_RPM",66375.7,505.404
"Mech_RPM",66375.8,505.356
"Mech_RPM",66375.8,505.356
"Mech_RPM",66375.8,505.415
"Mech_RPM",66375.8,505.415
"Mech_RPM",66375.8,505.383
"Mech_RPM",66375.8,505.383
"Mech_RPM",66375.8,505.442
"Mech_RPM",66375.8,505.442
"Mech_RPM",66375.8,505.403
"Mech_RPM",66375.8,505.403
"Mech_RPM",66375.8,505.287
"Mech_RPM",66375.8,505.287
"Mech_RPM",66375.9,505.319
"Mech_RPM",66375.9,505.319
"Mech_RPM",66375.9,505.276
"Mech_RPM",66375.9,505.276
"Mech_RPM",66375.9,505.264
"Mech_RPM",66375.9,505.264
"Mech_RPM",66375.9,505.312
"Mech_RPM",66375.9,505.312
"Mech_RPM",66375.9,505.375
"Mech_RPM",66375.9,505.375
"Mech_RPM",66376,505.39
"Mech_RPM",66376,505.39
"Mech_RPM",66376,505.311
"Mech_RPM",66376,505.311
