signal,time_s,value
"Mech_RPM",66806.3,377.865
"Mech_RPM",66806.3,377.865
"Mech_RPM",66806.3,378.172
"Mech_RPM",66806.3,378.172
"Mech_RPM",66806.3,378.4
"Mech_RPM",66806.3,378.4
"Mech_RPM",66806.3,378.561
"Mech_RPM",66806.3,378.561
"Mech_RPM",66806.3,378.917
"Mech_RPM",66806.4,378.953
"Mech_RPM",66806.4,378.953
"Mech_RPM",66806.4,378.953
"Mech_RPM",66806.4,379.197
"Mech_RPM",66806.4,379.197
"Mech_RPM",66806.4,379.53
"Mech_RPM",66806.4,379.596
"Mech_RPM",66806.4,379.596
"Mech_RPM",66806.4,379.868
"Mech_RPM",66806.4,379.868
"Mech_RPM",66806.5,380.208
"Mech_RPM",66806.5,380.208
"Mech_RPM",66806.5,380.208
"Mech_RPM",66806.5,380.552
"Mech_RPM",66806.5,380.649
"Mech_RPM",66806.5,380.649
"Mech_RPM",66806.5,380.807
"Mech_RPM",66806.5,380.807
"Mech_RPM",66806.5,380.807
"Mech_RPM",66806.5,381.056
"Mech_RPM",66806.6,381.056
"Mech_RPM",66806.6,381.601
"Mech_RPM",66806.6,381.601
"Mech_RPM",66806.6,381.615
"Mech_RPM",66806.6,381.615
"Mech_RPM",66806.6,381.806
"Mech_RPM",66806.6,381.806
"Mech_RPM",66806.6,381.909
"Mech_RPM",66806.6,381.909
"Mech_RPM",66806.6,382.261
"Mech_RPM",66806.6,382.261
"Mech_RPM",66806.7,382.532
"Mech_RPM",66806.7,382.517
"Mech_RPM",66806.7,382.517
"Mech_RPM",66806.7,382.517
"Mech_RPM",66806.7,382.731
"Mech_RPM",66806.7,382.993
"Mech_RPM",66806.7,382.993
"Mech_RPM",66806.7,383.25
"Mech_RPM",66806.7,383.25
"Mech_RPM",66806.7,383.25
"Mech_RPM",66806.8,383.627
"Mech_RPM",66806.8,383.627
"Mech_RPM",66806.8,383.756
"Mech_RPM",66806.8,383.756
"Mech_RPM",66806.8,384.06
"Mech_RPM",66806.8,384.06
"Mech_RPM",66806.8,384.139
"Mech_RPM",66806.8,384.139
"Mech_RPM",66806.8,384.332
"Mech_RPM",66806.8,384.374
"Mech_RPM",66806.9,384.374
"Mech_RPM",66806.9,384.582
"Mech_RPM",66806.9,384.582
"Mech_RPM",66806.9,384.797
"Mech_RPM",66806.9,384.797
"Mech_RPM",66806.9,384.797
"Mech_RPM",66806.9,385.184
"Mech_RPM",66806.9,385.184
"Mech_RPM",66806.9,385.429
"Mech_RPM",66806.9,385.449
"Mech_RPM",66807,385.449
"Mech_RPM",66807,385.449
"Mech_RPM",66807,385.792
"Mech_RPM",66807,385.792
"Mech_RPM",66807,386.035
"Mech_RPM",66807,386.035
"Mech_RPM",66807,386.189
"Mech_RPM",66807,386.189
"Mech_RPM",66807,386.507
"Mech_RPM",66807,386.558
"Mech_RPM",66807.1,386.558
"Mech_RPM",66807.1,386.558
"Mech_RPM",66807.1,386.89
"Mech_RPM",66807.1,386.89
"Mech_RPM",66807.1,387.11
"Mech_RPM",66807.1,387.16
"Mech_RPM",66807.1,387.16
"Mech_RPM",66807.1,387.364
"Mech_RPM",66807.1,387.364
"Mech_RPM",66807.1,387.364
"Mech_RPM",66807.2,387.7
"Mech_RPM",66807.2,387.7
