signal,time_s,value
"Mech_RPM",66443,505.842
"Mech_RPM",66443,505.842
"Mech_RPM",66443,505.767
"Mech_RPM",66443,505.767
"Mech_RPM",66443,505.698
"Mech_RPM",66443.1,505.698
"Mech_RPM",66443.1,505.756
"Mech_RPM",66443.1,505.756
"Mech_RPM",66443.1,505.808
"Mech_RPM",66443.1,505.808
"Mech_RPM",66443.1,505.879
"Mech_RPM",66443.1,505.879
"Mech_RPM",66443.1,505.809
"Mech_RPM",66443.1,505.809
"Mech_RPM",66443.1,505.797
"Mech_RPM",66443.2,505.797
"Mech_RPM",66443.2,505.826
"Mech_RPM",66443.2,505.826
"Mech_RPM",66443.2,505.809
"Mech_RPM",66443.2,505.809
"Mech_RPM",66443.2,505.927
"Mech_RPM",66443.2,505.927
"Mech_RPM",66443.2,505.892
"Mech_RPM",66443.2,505.892
"Mech_RPM",66443.2,505.935
"Mech_RPM",66443.2,505.935
"Mech_RPM",66443.3,505.832
"Mech_RPM",66443.3,505.832
"Mech_RPM",66443.3,505.794
"Mech_RPM",66443.3,505.794
"Mech_RPM",66443.3,505.855
"Mech_RPM",66443.3,505.855
"Mech_RPM",66443.3,505.988
"Mech_RPM",66443.3,505.988
"Mech_RPM",66443.3,505.926
"Mech_RPM",66443.4,505.926
"Mech_RPM",66443.4,505.968
"Mech_RPM",66443.4,505.968
"Mech_RPM",66443.4,505.948
"Mech_RPM",66443.4,505.948
"Mech_RPM",66443.4,505.871
"Mech_RPM",66443.4,505.871
"Mech_RPM",66443.4,505.816
"Mech_RPM",66443.4,505.816
"Mech_RPM",66443.4,505.897
"Mech_RPM",66443.5,505.897
"Mech_RPM",66443.5,505.873
"Mech_RPM",66443.5,505.873
"Mech_RPM",66443.5,505.803
"Mech_RPM",66443.5,505.803
"Mech_RPM",66443.5,505.796
"Mech_RPM",66443.5,505.796
"Mech_RPM",66443.5,505.748
"Mech_RPM",66443.5,505.748
"Mech_RPM",66443.5,505.914
"Mech_RPM",66443.6,505.914
"Mech_RPM",66443.6,505.801
"Mech_RPM",66443.6,505.801
"Mech_RPM",66443.6,505.888
"Mech_RPM",66443.6,505.888
"Mech_RPM",66443.6,505.958
"Mech_RPM",66443.6,505.958
"Mech_RPM",66443.6,505.818
"Mech_RPM",66443.6,505.818
"Mech_RPM",66443.6,505.79
"Mech_RPM",66443.6,505.79
"Mech_RPM",66443.7,505.836
"Mech_RPM",66443.7,505.836
"Mech_RPM",66443.7,505.787
"Mech_RPM",66443.7,505.787
"Mech_RPM",66443.7,505.775
"Mech_RPM",66443.7,505.775
"Mech_RPM",66443.7,505.925
"Mech_RPM",66443.7,505.925
"Mech_RPM",66443.7,505.89
"Mech_RPM",66443.8,505.89
"Mech_RPM",66443.8,505.866
"Mech_RPM",66443.8,505.866
"Mech_RPM",66443.8,505.952
"Mech_RPM",66443.8,505.952
"Mech_RPM",66443.8,505.916
"Mech_RPM",66443.8,505.916
"Mech_RPM",66443.8,505.907
"Mech_RPM",66443.8,505.907
"Mech_RPM",66443.8,505.956
"Mech_RPM",66443.8,505.956
"Mech_RPM",66443.9,505.92
"Mech_RPM",66443.9,505.92
"Mech_RPM",66443.9,505.906
"Mech_RPM",66443.9,505.906
"Mech_RPM",66443.9,505.98
"Mech_RPM",66443.9,505.98
"Mech_RPM",66443.9,505.944
"Mech_RPM",66443.9,505.944
"Mech_RPM",66443.9,505.862
"Mech_RPM",66443.9,505.862
"Mech_RPM",66444,506.005
"Mech_RPM",66444,506.005
"Mech_RPM",66444,505.838
"Mech_RPM",66444,505.838
"Mech_RPM",66444,505.846
"Mech_RPM",66444,505.846
"Mech_RPM",66444,505.885
"Mech_RPM",66444,505.885
"Mech_RPM",66444,505.851
"Mech_RPM",66444,505.851
"Mech_RPM",66444.1,505.864
"Mech_RPM",66444.1,505.864
"Mech_RPM",66444.1,505.898
"Mech_RPM",66444.1,505.898
"Mech_RPM",66444.1,505.962
"Mech_RPM",66444.1,505.962
"Mech_RPM",66444.1,505.968
"Mech_RPM",66444.1,505.968
"Mech_RPM",66444.1,506
"Mech_RPM",66444.1,506
"Mech_RPM",66444.2,505.859
"Mech_RPM",66444.2,505.859
"Mech_RPM",66444.2,505.966
"Mech_RPM",66444.2,505.966
"Mech_RPM",66444.2,505.909
"Mech_RPM",66444.2,505.909
"Mech_RPM",66444.2,505.811
"Mech_RPM",66444.2,505.811
"Mech_RPM",66444.2,505.95
"Mech_RPM",66444.2,505.95
"Mech_RPM",66444.3,506.014
"Mech_RPM",66444.3,506.014
"Mech_RPM",66444.3,505.972
"Mech_RPM",66444.3,505.972
"Mech_RPM",66444.3,505.993
"Mech_RPM",66444.3,505.993
"Mech_RPM",66444.3,505.925
"Mech_RPM",66444.3,505.925
"Mech_RPM",66444.3,505.859
"Mech_RPM",66444.3,505.859
"Mech_RPM",66444.4,505.955
"Mech_RPM",66444.4,505.955
"Mech_RPM",66444.4,505.883
"Mech_RPM",66444.4,505.883
"Mech_RPM",66444.4,505.822
"Mech_RPM",66444.4,505.822
"Mech_RPM",66444.4,505.878
"Mech_RPM",66444.4,505.878
"Mech_RPM",66444.4,505.989
"Mech_RPM",66444.4,505.989
"Mech_RPM",66444.5,505.927
"Mech_RPM",66444.5,505.927
"Mech_RPM",66444.5,505.876
"Mech_RPM",66444.5,505.876
"Mech_RPM",66444.5,505.899
"Mech_RPM",66444.5,505.899
"Mech_RPM",66444.5,505.917
"Mech_RPM",66444.5,505.917
"Mech_RPM",66444.5,505.866
"Mech_RPM",66444.5,505.866
"Mech_RPM",66444.6,505.889
"Mech_RPM",66444.6,505.889
"Mech_RPM",66444.6,505.818
"Mech_RPM",66444.6,505.818
"Mech_RPM",66444.6,505.968
"Mech_RPM",66444.6,505.968
"Mech_RPM",66444.6,506.103
"Mech_RPM",66444.6,506.103
"Mech_RPM",66444.6,505.95
"Mech_RPM",66444.6,505.95
"Mech_RPM",66444.7,505.899
"Mech_RPM",66444.7,505.899
"Mech_RPM",66444.7,505.895
"Mech_RPM",66444.7,505.895
"Mech_RPM",66444.7,505.965
"Mech_RPM",66444.7,505.965
"Mech_RPM",66444.8,506.038
"Mech_RPM",66444.8,506.038
"Mech_RPM",66444.8,505.907
"Mech_RPM",66444.8,505.907
"Mech_RPM",66444.8,505.867
"Mech_RPM",66444.8,505.867
"Mech_RPM",66444.8,505.917
"Mech_RPM",66444.9,505.917
"Mech_RPM",66444.9,506.017
"Mech_RPM",66444.9,506.017
"Mech_RPM",66444.9,505.938
"Mech_RPM",66444.9,505.938
"Mech_RPM",66444.9,505.882
"Mech_RPM",66444.9,505.882
"Mech_RPM",66444.9,505.983
"Mech_RPM",66445,505.983
"Mech_RPM",66445,505.936
"Mech_RPM",66445,505.969
"Mech_RPM",66445,505.938
"Mech_RPM",66445,505.938
"Mech_RPM",66445,505.772
"Mech_RPM",66445.1,505.772
"Mech_RPM",66445.1,505.94
"Mech_RPM",66445.1,505.94
"Mech_RPM",66445.1,505.821
"Mech_RPM",66445.1,505.821
"Mech_RPM",66445.1,505.751
"Mech_RPM",66445.2,505.938
