signal,time_s,value
"Mech_RPM",65796.2,499.998
"Mech_RPM",65796.3,499.998
"Mech_RPM",65796.3,500.029
"Mech_RPM",65796.3,500.029
"Mech_RPM",65796.3,500.06
"Mech_RPM",65796.3,500.06
"Mech_RPM",65796.3,499.934
"Mech_RPM",65796.3,499.934
"Mech_RPM",65796.3,500.039
"Mech_RPM",65796.3,500.039
"Mech_RPM",65796.3,500.059
"Mech_RPM",65796.4,500.059
"Mech_RPM",65796.4,500.037
"Mech_RPM",65796.4,500.037
"Mech_RPM",65796.4,500.062
"Mech_RPM",65796.4,500.062
"Mech_RPM",65796.4,500.009
"Mech_RPM",65796.4,500.009
"Mech_RPM",65796.4,500.087
"Mech_RPM",65796.4,500.087
"Mech_RPM",65796.4,500.059
"Mech_RPM",65796.5,500.059
"Mech_RPM",65796.5,500.074
"Mech_RPM",65796.5,500.074
"Mech_RPM",65796.5,500.057
"Mech_RPM",65796.5,500.057
"Mech_RPM",65796.5,499.983
"Mech_RPM",65796.5,499.983
"Mech_RPM",65796.5,499.998
"Mech_RPM",65796.5,499.998
"Mech_RPM",65796.5,500.087
"Mech_RPM",65796.6,500.087
"Mech_RPM",65796.6,499.976
"Mech_RPM",65796.6,499.976
"Mech_RPM",65796.6,500.002
"Mech_RPM",65796.6,500.002
"Mech_RPM",65796.6,500.06
"Mech_RPM",65796.6,500.06
"Mech_RPM",65796.6,499.991
"Mech_RPM",65796.6,499.991
"Mech_RPM",65796.6,500.106
"Mech_RPM",65796.7,500.106
"Mech_RPM",65796.7,500.077
"Mech_RPM",65796.7,500.077
"Mech_RPM",65796.7,500.071
"Mech_RPM",65796.7,500.071
"Mech_RPM",65796.7,500.09
"Mech_RPM",65796.7,500.09
"Mech_RPM",65796.7,499.963
"Mech_RPM",65796.7,499.963
"Mech_RPM",65796.7,499.964
"Mech_RPM",65796.8,499.964
"Mech_RPM",65796.8,499.986
"Mech_RPM",65796.8,499.986
"Mech_RPM",65796.8,499.949
"Mech_RPM",65796.8,499.949
"Mech_RPM",65796.8,500.081
"Mech_RPM",65796.8,500.081
"Mech_RPM",65796.8,500.11
"Mech_RPM",65796.8,500.11
"Mech_RPM",65796.8,499.957
"Mech_RPM",65796.9,499.957
"Mech_RPM",65796.9,500.062
"Mech_RPM",65796.9,500.062
"Mech_RPM",65796.9,500.108
"Mech_RPM",65796.9,500.108
"Mech_RPM",65796.9,500.053
"Mech_RPM",65796.9,500.053
"Mech_RPM",65796.9,499.933
"Mech_RPM",65796.9,499.933
"Mech_RPM",65796.9,499.95
"Mech_RPM",65797,499.95
"Mech_RPM",65797,500.008
"Mech_RPM",65797,500.008
"Mech_RPM",65797,500.034
"Mech_RPM",65797,500.034
"Mech_RPM",65797,500.069
"Mech_RPM",65797,500.069
"Mech_RPM",65797,499.933
"Mech_RPM",65797,499.933
"Mech_RPM",65797,500.049
"Mech_RPM",65797.1,500.049
"Mech_RPM",65797.1,500.027
"Mech_RPM",65797.1,500.027
"Mech_RPM",65797.1,499.969
"Mech_RPM",65797.1,499.969
"Mech_RPM",65797.1,499.923
"Mech_RPM",65797.1,499.923
"Mech_RPM",65797.1,499.945
"Mech_RPM",65797.1,499.945
"Mech_RPM",65797.1,500.003
"Mech_RPM",65797.2,500.003
"Mech_RPM",65797.2,499.915
"Mech_RPM",65797.2,499.915
"Mech_RPM",65797.2,500.031
"Mech_RPM",65797.2,500.031
"Mech_RPM",65797.2,499.999
"Mech_RPM",65797.2,499.999
"Mech_RPM",65797.2,499.963
"Mech_RPM",65797.2,499.963
"Mech_RPM",65797.2,500.083
"Mech_RPM",65797.3,500.083
"Mech_RPM",65797.3,500.035
"Mech_RPM",65797.3,500.035
"Mech_RPM",65797.3,500.065
"Mech_RPM",65797.3,500.065
"Mech_RPM",65797.3,500.069
"Mech_RPM",65797.3,500.069
"Mech_RPM",65797.3,500.047
"Mech_RPM",65797.3,500.047
"Mech_RPM",65797.3,500.083
"Mech_RPM",65797.4,500.083
"Mech_RPM",65797.4,500.024
"Mech_RPM",65797.4,500.024
"Mech_RPM",65797.4,500.054
"Mech_RPM",65797.4,500.054
"Mech_RPM",65797.4,499.96
"Mech_RPM",65797.4,499.96
"Mech_RPM",65797.4,499.971
"Mech_RPM",65797.4,499.971
"Mech_RPM",65797.4,500.039
"Mech_RPM",65797.5,500.039
"Mech_RPM",65797.5,500.075
"Mech_RPM",65797.5,500.075
"Mech_RPM",65797.5,499.985
"Mech_RPM",65797.5,499.985
"Mech_RPM",65797.5,500.079
"Mech_RPM",65797.5,500.079
"Mech_RPM",65797.5,500.082
"Mech_RPM",65797.5,500.082
"Mech_RPM",65797.5,500.091
"Mech_RPM",65797.6,500.091
"Mech_RPM",65797.6,499.975
"Mech_RPM",65797.6,499.975
"Mech_RPM",65797.6,500.001
"Mech_RPM",65797.6,500.001
"Mech_RPM",65797.6,500.007
"Mech_RPM",65797.6,500.007
"Mech_RPM",65797.6,500.053
"Mech_RPM",65797.6,500.053
"Mech_RPM",65797.6,500.011
"Mech_RPM",65797.7,500.011
"Mech_RPM",65797.7,499.99
"Mech_RPM",65797.7,499.99
"Mech_RPM",65797.7,499.953
"Mech_RPM",65797.7,499.953
"Mech_RPM",65797.7,500.048
"Mech_RPM",65797.7,500.048
"Mech_RPM",65797.7,499.943
"Mech_RPM",65797.7,499.943
"Mech_RPM",65797.7,499.98
"Mech_RPM",65797.8,499.98
"Mech_RPM",65797.8,499.897
"Mech_RPM",65797.8,499.897
"Mech_RPM",65797.8,499.998
"Mech_RPM",65797.8,499.998
"Mech_RPM",65797.8,499.978
"Mech_RPM",65797.8,499.978
"Mech_RPM",65797.8,499.91
"Mech_RPM",65797.8,499.91
"Mech_RPM",65797.8,499.996
"Mech_RPM",65797.9,499.996
"Mech_RPM",65797.9,499.985
"Mech_RPM",65797.9,499.985
"Mech_RPM",65797.9,499.986
"Mech_RPM",65797.9,499.986
"Mech_RPM",65797.9,499.996
"Mech_RPM",65797.9,499.996
"Mech_RPM",65797.9,499.85
"Mech_RPM",65797.9,499.85
"Mech_RPM",65797.9,499.906
"Mech_RPM",65798,499.906
"Mech_RPM",65798,499.907
"Mech_RPM",65798,499.907
"Mech_RPM",65798,499.862
"Mech_RPM",65798,499.862
"Mech_RPM",65798,499.959
"Mech_RPM",65798,499.959
"Mech_RPM",65798,499.939
"Mech_RPM",65798,499.939
"Mech_RPM",65798,499.914
"Mech_RPM",65798.1,499.914
"Mech_RPM",65798.1,499.864
"Mech_RPM",65798.1,499.864
"Mech_RPM",65798.1,499.887
"Mech_RPM",65798.1,499.887
"Mech_RPM",65798.1,499.905
"Mech_RPM",65798.1,499.905
"Mech_RPM",65798.1,499.933
"Mech_RPM",65798.1,499.933
"Mech_RPM",65798.1,499.94
"Mech_RPM",65798.2,499.94
"Mech_RPM",65798.2,499.805
"Mech_RPM",65798.2,499.805
"Mech_RPM",65798.2,499.882
"Mech_RPM",65798.2,499.882
"Mech_RPM",65798.2,499.978
"Mech_RPM",65798.2,499.978
"Mech_RPM",65798.2,499.953
"Mech_RPM",65798.2,499.953
"Mech_RPM",65798.2,499.876
"Mech_RPM",65798.2,499.876
"Mech_RPM",65798.3,499.888
"Mech_RPM",65798.3,499.888
"Mech_RPM",65798.3,499.938
"Mech_RPM",65798.3,499.938
"Mech_RPM",65798.3,499.855
"Mech_RPM",65798.3,499.855
"Mech_RPM",65798.3,499.989
"Mech_RPM",65798.3,499.989
"Mech_RPM",65798.3,499.937
"Mech_RPM",65798.4,499.937
"Mech_RPM",65798.4,499.865
"Mech_RPM",65798.4,499.865
"Mech_RPM",65798.4,499.863
"Mech_RPM",65798.4,499.863
"Mech_RPM",65798.4,499.897
"Mech_RPM",65798.4,499.897
"Mech_RPM",65798.4,499.867
"Mech_RPM",65798.4,499.867
"Mech_RPM",65798.4,499.886
"Mech_RPM",65798.5,499.886
"Mech_RPM",65798.5,499.987
"Mech_RPM",65798.5,499.987
"Mech_RPM",65798.5,499.904
"Mech_RPM",65798.5,499.904
"Mech_RPM",65798.5,500.01
"Mech_RPM",65798.5,500.01
"Mech_RPM",65798.5,499.885
"Mech_RPM",65798.5,499.885
"Mech_RPM",65798.5,499.929
"Mech_RPM",65798.6,499.929
"Mech_RPM",65798.6,500.003
"Mech_RPM",65798.6,500.003
"Mech_RPM",65798.6,499.972
"Mech_RPM",65798.6,499.972
"Mech_RPM",65798.6,499.967
"Mech_RPM",65798.6,499.967
"Mech_RPM",65798.6,499.952
"Mech_RPM",65798.6,499.952
"Mech_RPM",65798.6,499.812
"Mech_RPM",65798.7,499.812
"Mech_RPM",65798.7,499.946
"Mech_RPM",65798.7,499.946
"Mech_RPM",65798.7,499.963
"Mech_RPM",65798.7,499.963
"Mech_RPM",65798.7,499.917
"Mech_RPM",65798.7,499.917
"Mech_RPM",65798.7,499.835
"Mech_RPM",65798.7,499.835
"Mech_RPM",65798.7,499.813
"Mech_RPM",65798.8,499.813
"Mech_RPM",65798.8,499.785
"Mech_RPM",65798.8,499.785
"Mech_RPM",65798.8,499.888
"Mech_RPM",65798.8,499.888
"Mech_RPM",65798.8,499.896
"Mech_RPM",65798.8,499.896
"Mech_RPM",65798.8,499.757
"Mech_RPM",65798.8,499.757
"Mech_RPM",65798.8,499.882
"Mech_RPM",65798.9,499.882
"Mech_RPM",65798.9,499.889
"Mech_RPM",65798.9,499.889
"Mech_RPM",65798.9,499.85
"Mech_RPM",65798.9,499.85
"Mech_RPM",65798.9,499.889
"Mech_RPM",65798.9,499.889
"Mech_RPM",65798.9,499.918
"Mech_RPM",65798.9,499.918
"Mech_RPM",65798.9,499.784
"Mech_RPM",65799,499.784
"Mech_RPM",65799,499.918
"Mech_RPM",65799,499.918
"Mech_RPM",65799,499.904
"Mech_RPM",65799,499.904
"Mech_RPM",65799,499.896
"Mech_RPM",65799,499.896
"Mech_RPM",65799,499.924
"Mech_RPM",65799,499.924
"Mech_RPM",65799,499.848
"Mech_RPM",65799.1,499.848
"Mech_RPM",65799.1,499.804
"Mech_RPM",65799.1,499.804
"Mech_RPM",65799.1,499.917
"Mech_RPM",65799.1,499.917
"Mech_RPM",65799.1,499.799
"Mech_RPM",65799.1,499.799
"Mech_RPM",65799.1,499.871
"Mech_RPM",65799.1,499.871
"Mech_RPM",65799.1,500.029
"Mech_RPM",65799.2,500.029
"Mech_RPM",65799.2,499.841
"Mech_RPM",65799.2,499.841
"Mech_RPM",65799.2,499.777
"Mech_RPM",65799.2,499.777
"Mech_RPM",65799.2,499.917
"Mech_RPM",65799.2,499.917
"Mech_RPM",65799.2,499.929
"Mech_RPM",65799.2,499.929
"Mech_RPM",65799.2,499.821
"Mech_RPM",65799.3,499.821
"Mech_RPM",65799.3,499.882
"Mech_RPM",65799.3,499.882
"Mech_RPM",65799.3,499.999
"Mech_RPM",65799.3,499.999
"Mech_RPM",65799.3,499.863
"Mech_RPM",65799.3,499.863
"Mech_RPM",65799.3,500.012
"Mech_RPM",65799.3,500.012
"Mech_RPM",65799.3,500.022
"Mech_RPM",65799.4,500.022
"Mech_RPM",65799.4,499.897
"Mech_RPM",65799.4,499.897
"Mech_RPM",65799.4,500.039
"Mech_RPM",65799.4,500.039
"Mech_RPM",65799.4,499.94
"Mech_RPM",65799.4,499.94
"Mech_RPM",65799.4,500.014
"Mech_RPM",65799.4,500.014
"Mech_RPM",65799.4,499.956
"Mech_RPM",65799.5,499.956
"Mech_RPM",65799.5,499.931
"Mech_RPM",65799.5,499.931
"Mech_RPM",65799.5,499.906
"Mech_RPM",65799.5,499.906
"Mech_RPM",65799.5,500.038
"Mech_RPM",65799.5,500.038
"Mech_RPM",65799.5,499.96
"Mech_RPM",65799.5,499.96
"Mech_RPM",65799.5,500.028
"Mech_RPM",65799.6,500.028
"Mech_RPM",65799.6,500.012
"Mech_RPM",65799.6,500.012
"Mech_RPM",65799.6,499.913
"Mech_RPM",65799.6,499.913
"Mech_RPM",65799.6,499.977
"Mech_RPM",65799.6,499.977
"Mech_RPM",65799.6,500.05
"Mech_RPM",65799.6,500.05
"Mech_RPM",65799.6,499.95
"Mech_RPM",65799.7,499.95
"Mech_RPM",65799.7,499.904
"Mech_RPM",65799.7,499.904
"Mech_RPM",65799.7,500.016
"Mech_RPM",65799.7,500.016
"Mech_RPM",65799.7,499.922
"Mech_RPM",65799.7,499.922
"Mech_RPM",65799.7,499.871
"Mech_RPM",65799.7,499.871
"Mech_RPM",65799.8,500.009
"Mech_RPM",65799.8,500.009
"Mech_RPM",65799.8,500.061
"Mech_RPM",65799.8,500.061
"Mech_RPM",65799.8,500.018
"Mech_RPM",65799.8,500.018
"Mech_RPM",65799.8,499.94
"Mech_RPM",65799.8,499.94
"Mech_RPM",65799.8,499.92
"Mech_RPM",65799.8,499.92
"Mech_RPM",65799.8,499.969
"Mech_RPM",65799.9,499.969
"Mech_RPM",65799.9,500.026
"Mech_RPM",65799.9,500.026
"Mech_RPM",65799.9,499.911
"Mech_RPM",65799.9,499.911
"Mech_RPM",65799.9,499.991
"Mech_RPM",65799.9,499.991
"Mech_RPM",65799.9,499.924
"Mech_RPM",65799.9,499.924
"Mech_RPM",65799.9,499.915
"Mech_RPM",65800,499.915
"Mech_RPM",65800,499.89
"Mech_RPM",65800,499.89
"Mech_RPM",65800,499.971
"Mech_RPM",65800,499.971
"Mech_RPM",65800,499.971
"Mech_RPM",65800,499.971
"Mech_RPM",65800,499.941
"Mech_RPM",65800,499.941
"Mech_RPM",65800,500.062
"Mech_RPM",65800.1,500.062
"Mech_RPM",65800.1,500.055
"Mech_RPM",65800.1,500.055
"Mech_RPM",65800.1,499.929
"Mech_RPM",65800.1,499.929
"Mech_RPM",65800.1,499.972
"Mech_RPM",65800.1,499.972
"Mech_RPM",65800.1,499.952
"Mech_RPM",65800.1,499.952
"Mech_RPM",65800.1,500.021
"Mech_RPM",65800.2,500.021
"Mech_RPM",65800.2,499.932
"Mech_RPM",65800.2,499.932
"Mech_RPM",65800.2,499.943
"Mech_RPM",65800.2,499.943
"Mech_RPM",65800.2,499.887
"Mech_RPM",65800.2,499.887
"Mech_RPM",65800.2,499.957
"Mech_RPM",65800.2,499.957
"Mech_RPM",65800.2,500.047
"Mech_RPM",65800.2,500.047
"Mech_RPM",65800.3,499.9
"Mech_RPM",65800.3,499.9
"Mech_RPM",65800.3,499.918
"Mech_RPM",65800.3,499.918
"Mech_RPM",65800.3,500.003
"Mech_RPM",65800.3,500.003
"Mech_RPM",65800.3,499.883
"Mech_RPM",65800.3,499.883
"Mech_RPM",65800.3,500.062
"Mech_RPM",65800.4,500.062
"Mech_RPM",65800.4,500.056
"Mech_RPM",65800.4,500.056
"Mech_RPM",65800.4,500.013
"Mech_RPM",65800.4,500.013
"Mech_RPM",65800.4,499.929
"Mech_RPM",65800.4,499.929
"Mech_RPM",65800.4,500.019
"Mech_RPM",65800.4,500.019
"Mech_RPM",65800.5,499.883
"Mech_RPM",65800.5,499.883
"Mech_RPM",65800.5,499.917
"Mech_RPM",65800.5,499.917
"Mech_RPM",65800.5,500.002
"Mech_RPM",65800.5,500.002
"Mech_RPM",65800.5,499.971
"Mech_RPM",65800.5,499.971
"Mech_RPM",65800.5,499.971
"Mech_RPM",65800.5,499.971
"Mech_RPM",65800.6,499.951
"Mech_RPM",65800.6,499.951
"Mech_RPM",65800.6,499.832
"Mech_RPM",65800.6,499.832
"Mech_RPM",65800.6,499.893
"Mech_RPM",65800.6,499.893
"Mech_RPM",65800.6,499.916
"Mech_RPM",65800.6,499.916
"Mech_RPM",65800.6,499.892
"Mech_RPM",65800.6,499.892
"Mech_RPM",65800.6,499.993
"Mech_RPM",65800.7,499.993
"Mech_RPM",65800.7,499.956
"Mech_RPM",65800.7,499.956
"Mech_RPM",65800.7,499.837
"Mech_RPM",65800.7,499.837
"Mech_RPM",65800.7,499.914
"Mech_RPM",65800.7,499.914
"Mech_RPM",65800.7,499.895
"Mech_RPM",65800.7,499.895
"Mech_RPM",65800.8,499.943
"Mech_RPM",65800.8,499.943
"Mech_RPM",65800.8,499.997
"Mech_RPM",65800.8,499.997
"Mech_RPM",65800.8,499.96
"Mech_RPM",65800.8,499.96
"Mech_RPM",65800.8,499.805
"Mech_RPM",65800.8,499.805
"Mech_RPM",65800.8,499.975
"Mech_RPM",65800.8,499.975
"Mech_RPM",65800.9,499.981
"Mech_RPM",65800.9,499.981
"Mech_RPM",65800.9,499.83
"Mech_RPM",65800.9,499.83
"Mech_RPM",65800.9,499.959
"Mech_RPM",65800.9,499.959
"Mech_RPM",65800.9,499.96
"Mech_RPM",65800.9,499.96
"Mech_RPM",65800.9,499.929
"Mech_RPM",65800.9,499.929
"Mech_RPM",65801,499.899
"Mech_RPM",65801,499.899
"Mech_RPM",65801,500.011
"Mech_RPM",65801,500.011
"Mech_RPM",65801,499.844
"Mech_RPM",65801,499.844
"Mech_RPM",65801,499.993
"Mech_RPM",65801,499.993
"Mech_RPM",65801,499.852
"Mech_RPM",65801,499.852
"Mech_RPM",65801,499.923
"Mech_RPM",65801.1,499.923
"Mech_RPM",65801.1,499.971
"Mech_RPM",65801.1,499.971
"Mech_RPM",65801.1,499.977
"Mech_RPM",65801.1,499.977
"Mech_RPM",65801.1,499.868
"Mech_RPM",65801.1,499.868
"Mech_RPM",65801.1,499.876
"Mech_RPM",65801.1,499.876
"Mech_RPM",65801.1,499.858
"Mech_RPM",65801.2,499.858
"Mech_RPM",65801.2,499.908
"Mech_RPM",65801.2,499.908
"Mech_RPM",65801.2,499.883
"Mech_RPM",65801.2,499.883
"Mech_RPM",65801.2,500
"Mech_RPM",65801.2,500
"Mech_RPM",65801.2,499.854
"Mech_RPM",65801.2,499.854
"Mech_RPM",65801.2,499.977
"Mech_RPM",65801.3,499.977
"Mech_RPM",65801.3,499.957
"Mech_RPM",65801.3,499.957
"Mech_RPM",65801.3,499.911
"Mech_RPM",65801.3,499.911
"Mech_RPM",65801.3,499.892
"Mech_RPM",65801.3,499.892
"Mech_RPM",65801.3,499.873
"Mech_RPM",65801.3,499.873
"Mech_RPM",65801.4,499.834
"Mech_RPM",65801.4,499.834
"Mech_RPM",65801.4,499.957
"Mech_RPM",65801.4,499.957
"Mech_RPM",65801.4,499.916
"Mech_RPM",65801.4,499.916
"Mech_RPM",65801.4,499.907
"Mech_RPM",65801.4,499.907
"Mech_RPM",65801.4,499.967
"Mech_RPM",65801.4,499.967
"Mech_RPM",65801.5,499.884
"Mech_RPM",65801.5,499.884
"Mech_RPM",65801.5,499.949
"Mech_RPM",65801.5,499.949
"Mech_RPM",65801.5,499.997
"Mech_RPM",65801.5,499.997
"Mech_RPM",65801.5,499.986
"Mech_RPM",65801.5,499.986
"Mech_RPM",65801.5,499.94
"Mech_RPM",65801.5,499.94
"Mech_RPM",65801.6,499.904
"Mech_RPM",65801.6,499.904
"Mech_RPM",65801.6,499.995
"Mech_RPM",65801.6,499.995
"Mech_RPM",65801.6,499.948
"Mech_RPM",65801.6,499.948
"Mech_RPM",65801.6,499.897
"Mech_RPM",65801.6,499.897
"Mech_RPM",65801.6,499.962
"Mech_RPM",65801.6,499.962
"Mech_RPM",65801.6,499.827
"Mech_RPM",65801.7,499.827
"Mech_RPM",65801.7,499.882
"Mech_RPM",65801.7,499.882
"Mech_RPM",65801.7,499.968
"Mech_RPM",65801.7,499.968
"Mech_RPM",65801.7,499.948
"Mech_RPM",65801.7,499.948
"Mech_RPM",65801.7,499.913
"Mech_RPM",65801.8,499.913
"Mech_RPM",65801.8,499.888
"Mech_RPM",65801.8,499.888
"Mech_RPM",65801.8,499.953
"Mech_RPM",65801.8,499.953
"Mech_RPM",65801.8,500.027
"Mech_RPM",65801.8,500.027
"Mech_RPM",65801.8,500.042
"Mech_RPM",65801.8,500.042
"Mech_RPM",65801.8,499.999
"Mech_RPM",65801.8,499.999
"Mech_RPM",65801.9,499.926
"Mech_RPM",65801.9,499.926
"Mech_RPM",65801.9,499.923
"Mech_RPM",65801.9,499.923
"Mech_RPM",65801.9,499.883
"Mech_RPM",65801.9,499.883
"Mech_RPM",65801.9,500.041
"Mech_RPM",65801.9,500.041
"Mech_RPM",65801.9,500.02
"Mech_RPM",65801.9,500.02
"Mech_RPM",65802,499.873
"Mech_RPM",65802,499.873
"Mech_RPM",65802,500.017
"Mech_RPM",65802,500.017
"Mech_RPM",65802,499.954
"Mech_RPM",65802,499.954
"Mech_RPM",65802,499.934
"Mech_RPM",65802,499.934
"Mech_RPM",65802,500.013
"Mech_RPM",65802,500.013
"Mech_RPM",65802.1,499.992
"Mech_RPM",65802.1,499.992
"Mech_RPM",65802.1,499.852
"Mech_RPM",65802.1,499.852
"Mech_RPM",65802.1,499.98
"Mech_RPM",65802.1,499.98
"Mech_RPM",65802.1,499.959
"Mech_RPM",65802.1,499.959
"Mech_RPM",65802.1,499.939
"Mech_RPM",65802.1,499.939
"Mech_RPM",65802.2,499.894
"Mech_RPM",65802.2,499.894
"Mech_RPM",65802.2,499.979
"Mech_RPM",65802.2,499.979
