signal,time_s,value
"Mech_RPM",66063.9,-498.496
"Mech_RPM",66063.9,-498.433
"Mech_RPM",66063.9,-498.433
"Mech_RPM",66063.9,-498.542
"Mech_RPM",66063.9,-498.542
"Mech_RPM",66063.9,-498.572
"Mech_RPM",66063.9,-498.572
"Mech_RPM",66063.9,-498.562
"Mech_RPM",66064,-498.562
"Mech_RPM",66064,-498.582
"Mech_RPM",66064,-498.582
"Mech_RPM",66064,-498.588
"Mech_RPM",66064,-498.588
"Mech_RPM",66064,-498.522
"Mech_RPM",66064,-498.522
"Mech_RPM",66064,-498.537
"Mech_RPM",66064,-498.537
"Mech_RPM",66064,-498.486
"Mech_RPM",66064,-498.486
"Mech_RPM",66064.1,-498.458
"Mech_RPM",66064.1,-498.458
"Mech_RPM",66064.1,-498.584
"Mech_RPM",66064.1,-498.584
"Mech_RPM",66064.1,-498.563
"Mech_RPM",66064.1,-498.563
"Mech_RPM",66064.1,-498.426
"Mech_RPM",66064.1,-498.426
"Mech_RPM",66064.1,-498.449
"Mech_RPM",66064.1,-498.449
"Mech_RPM",66064.2,-498.589
"Mech_RPM",66064.2,-498.589
"Mech_RPM",66064.2,-498.456
"Mech_RPM",66064.2,-498.456
"Mech_RPM",66064.2,-498.471
"Mech_RPM",66064.2,-498.471
"Mech_RPM",66064.2,-498.573
"Mech_RPM",66064.2,-498.573
"Mech_RPM",66064.2,-498.532
"Mech_RPM",66064.2,-498.532
"Mech_RPM",66064.3,-498.452
"Mech_RPM",66064.3,-498.452
"Mech_RPM",66064.3,-498.596
"Mech_RPM",66064.3,-498.596
"Mech_RPM",66064.3,-498.567
"Mech_RPM",66064.3,-498.567
"Mech_RPM",66064.3,-498.57
"Mech_RPM",66064.3,-498.57
"Mech_RPM",66064.3,-498.478
"Mech_RPM",66064.4,-498.478
"Mech_RPM",66064.4,-498.434
"Mech_RPM",66064.4,-498.434
"Mech_RPM",66064.4,-498.538
"Mech_RPM",66064.4,-498.538
"Mech_RPM",66064.4,-498.474
"Mech_RPM",66064.4,-498.474
"Mech_RPM",66064.4,-498.552
"Mech_RPM",66064.4,-498.552
"Mech_RPM",66064.4,-498.476
"Mech_RPM",66064.4,-498.476
"Mech_RPM",66064.5,-498.594
"Mech_RPM",66064.5,-498.594
"Mech_RPM",66064.5,-498.432
"Mech_RPM",66064.5,-498.432
"Mech_RPM",66064.5,-498.551
"Mech_RPM",66064.5,-498.551
"Mech_RPM",66064.5,-498.582
"Mech_RPM",66064.5,-498.582
"Mech_RPM",66064.5,-498.563
"Mech_RPM",66064.5,-498.563
"Mech_RPM",66064.6,-498.474
"Mech_RPM",66064.6,-498.474
"Mech_RPM",66064.6,-498.477
"Mech_RPM",66064.6,-498.477
"Mech_RPM",66064.6,-498.429
"Mech_RPM",66064.6,-498.429
"Mech_RPM",66064.6,-498.455
"Mech_RPM",66064.6,-498.455
"Mech_RPM",66064.6,-498.584
"Mech_RPM",66064.6,-498.584
"Mech_RPM",66064.7,-498.535
"Mech_RPM",66064.7,-498.535
"Mech_RPM",66064.7,-498.563
"Mech_RPM",66064.7,-498.563
"Mech_RPM",66064.7,-498.508
"Mech_RPM",66064.7,-498.508
"Mech_RPM",66064.8,-498.441
"Mech_RPM",66064.8,-498.441
"Mech_RPM",66064.8,-498.553
"Mech_RPM",66064.8,-498.553
"Mech_RPM",66064.8,-498.485
"Mech_RPM",66064.8,-498.485
"Mech_RPM",66064.8,-498.457
"Mech_RPM",66064.8,-498.457
"Mech_RPM",66064.9,-498.479
"Mech_RPM",66064.9,-498.479
"Mech_RPM",66064.9,-498.493
"Mech_RPM",66064.9,-498.493
"Mech_RPM",66064.9,-498.448
"Mech_RPM",66064.9,-498.448
"Mech_RPM",66065,-498.452
"Mech_RPM",66065,-498.452
"Mech_RPM",66065,-498.494
"Mech_RPM",66065,-498.494
"Mech_RPM",66065,-498.552
"Mech_RPM",66065,-498.472
"Mech_RPM",66065,-498.587
"Mech_RPM",66065.1,-498.587
"Mech_RPM",66065.1,-498.54
"Mech_RPM",66065.1,-498.54
"Mech_RPM",66065.1,-498.586
"Mech_RPM",66065.1,-498.586
"Mech_RPM",66065.1,-498.595
"Mech_RPM",66065.2,-498.595
"Mech_RPM",66065.2,-498.448
"Mech_RPM",66065.2,-498.448
"Mech_RPM",66065.2,-498.533
"Mech_RPM",66065.2,-498.533
"Mech_RPM",66065.2,-498.581
"Mech_RPM",66065.2,-498.581
"Mech_RPM",66065.2,-498.538
"Mech_RPM",66065.2,-498.538
"Mech_RPM",66065.2,-498.472
"Mech_RPM",66065.3,-498.472
"Mech_RPM",66065.3,-498.515
"Mech_RPM",66065.3,-498.515
"Mech_RPM",66065.3,-498.441
"Mech_RPM",66065.3,-498.441
"Mech_RPM",66065.3,-498.468
"Mech_RPM",66065.3,-498.468
"Mech_RPM",66065.3,-498.477
"Mech_RPM",66065.3,-498.477
"Mech_RPM",66065.3,-498.544
"Mech_RPM",66065.3,-498.544
"Mech_RPM",66065.4,-498.604
"Mech_RPM",66065.4,-498.604
"Mech_RPM",66065.4,-498.505
"Mech_RPM",66065.4,-498.505
"Mech_RPM",66065.4,-498.437
"Mech_RPM",66065.4,-498.437
"Mech_RPM",66065.4,-498.447
"Mech_RPM",66065.4,-498.447
"Mech_RPM",66065.4,-498.59
"Mech_RPM",66065.4,-498.59
"Mech_RPM",66065.4,-498.546
"Mech_RPM",66065.4,-498.546
"Mech_RPM",66065.5,-498.573
"Mech_RPM",66065.5,-498.573
"Mech_RPM",66065.5,-498.593
"Mech_RPM",66065.5,-498.593
"Mech_RPM",66065.5,-498.524
"Mech_RPM",66065.5,-498.524
"Mech_RPM",66065.5,-498.449
"Mech_RPM",66065.5,-498.449
"Mech_RPM",66065.5,-498.506
"Mech_RPM",66065.5,-498.506
"Mech_RPM",66065.5,-498.466
"Mech_RPM",66065.6,-498.466
"Mech_RPM",66065.6,-498.474
"Mech_RPM",66065.6,-498.474
"Mech_RPM",66065.6,-498.511
"Mech_RPM",66065.6,-498.511
"Mech_RPM",66065.6,-498.447
"Mech_RPM",66065.6,-498.447
"Mech_RPM",66065.6,-498.447
"Mech_RPM",66065.6,-498.447
"Mech_RPM",66065.6,-498.595
"Mech_RPM",66065.7,-498.595
"Mech_RPM",66065.7,-498.661
"Mech_RPM",66065.7,-498.661
"Mech_RPM",66065.7,-498.606
"Mech_RPM",66065.7,-498.606
"Mech_RPM",66065.7,-498.506
"Mech_RPM",66065.7,-498.506
"Mech_RPM",66065.7,-498.541
"Mech_RPM",66065.7,-498.541
"Mech_RPM",66065.7,-498.448
"Mech_RPM",66065.7,-498.448
"Mech_RPM",66065.8,-498.594
"Mech_RPM",66065.8,-498.594
"Mech_RPM",66065.8,-498.459
"Mech_RPM",66065.8,-498.459
"Mech_RPM",66065.8,-498.603
"Mech_RPM",66065.8,-498.603
"Mech_RPM",66065.8,-498.605
"Mech_RPM",66065.8,-498.605
"Mech_RPM",66065.8,-498.52
"Mech_RPM",66065.8,-498.52
"Mech_RPM",66065.9,-498.54
"Mech_RPM",66065.9,-498.54
"Mech_RPM",66065.9,-498.593
"Mech_RPM",66065.9,-498.593
"Mech_RPM",66065.9,-498.472
"Mech_RPM",66065.9,-498.472
"Mech_RPM",66065.9,-498.481
"Mech_RPM",66065.9,-498.481
"Mech_RPM",66065.9,-498.597
"Mech_RPM",66065.9,-498.597
"Mech_RPM",66065.9,-498.523
"Mech_RPM",66065.9,-498.523
"Mech_RPM",66066,-498.543
"Mech_RPM",66066,-498.543
"Mech_RPM",66066,-498.497
"Mech_RPM",66066,-498.497
"Mech_RPM",66066,-498.454
"Mech_RPM",66066,-498.454
"Mech_RPM",66066,-498.587
"Mech_RPM",66066,-498.587
"Mech_RPM",66066,-498.497
"Mech_RPM",66066,-498.497
"Mech_RPM",66066,-498.542
"Mech_RPM",66066.1,-498.542
"Mech_RPM",66066.1,-498.447
"Mech_RPM",66066.1,-498.447
"Mech_RPM",66066.1,-498.594
"Mech_RPM",66066.1,-498.594
"Mech_RPM",66066.1,-498.562
"Mech_RPM",66066.1,-498.562
"Mech_RPM",66066.1,-498.47
"Mech_RPM",66066.1,-498.47
"Mech_RPM",66066.1,-498.615
"Mech_RPM",66066.2,-498.615
"Mech_RPM",66066.2,-498.531
"Mech_RPM",66066.2,-498.531
"Mech_RPM",66066.2,-498.44
"Mech_RPM",66066.2,-498.44
"Mech_RPM",66066.2,-498.498
"Mech_RPM",66066.2,-498.498
"Mech_RPM",66066.2,-498.54
"Mech_RPM",66066.2,-498.54
"Mech_RPM",66066.2,-498.592
"Mech_RPM",66066.3,-498.592
"Mech_RPM",66066.3,-498.595
"Mech_RPM",66066.3,-498.595
"Mech_RPM",66066.3,-498.44
"Mech_RPM",66066.3,-498.44
"Mech_RPM",66066.3,-498.444
"Mech_RPM",66066.3,-498.444
"Mech_RPM",66066.3,-498.573
"Mech_RPM",66066.3,-498.573
"Mech_RPM",66066.4,-498.553
"Mech_RPM",66066.4,-498.553
"Mech_RPM",66066.4,-498.579
"Mech_RPM",66066.4,-498.579
"Mech_RPM",66066.4,-498.6
"Mech_RPM",66066.4,-498.6
"Mech_RPM",66066.4,-498.527
"Mech_RPM",66066.4,-498.527
"Mech_RPM",66066.4,-498.532
"Mech_RPM",66066.4,-498.532
"Mech_RPM",66066.5,-498.49
"Mech_RPM",66066.5,-498.49
"Mech_RPM",66066.5,-498.448
"Mech_RPM",66066.5,-498.448
"Mech_RPM",66066.5,-498.574
"Mech_RPM",66066.5,-498.574
"Mech_RPM",66066.5,-498.605
"Mech_RPM",66066.5,-498.605
"Mech_RPM",66066.5,-498.53
"Mech_RPM",66066.5,-498.53
"Mech_RPM",66066.5,-498.443
"Mech_RPM",66066.6,-498.443
"Mech_RPM",66066.6,-498.581
"Mech_RPM",66066.6,-498.581
"Mech_RPM",66066.6,-498.453
"Mech_RPM",66066.6,-498.453
"Mech_RPM",66066.6,-498.562
"Mech_RPM",66066.6,-498.562
"Mech_RPM",66066.6,-498.497
"Mech_RPM",66066.6,-498.497
"Mech_RPM",66066.6,-498.51
"Mech_RPM",66066.7,-498.51
"Mech_RPM",66066.7,-498.521
"Mech_RPM",66066.7,-498.521
"Mech_RPM",66066.7,-498.49
"Mech_RPM",66066.7,-498.49
"Mech_RPM",66066.7,-498.461
"Mech_RPM",66066.7,-498.461
"Mech_RPM",66066.7,-498.569
"Mech_RPM",66066.7,-498.569
"Mech_RPM",66066.8,-498.602
"Mech_RPM",66066.8,-498.602
"Mech_RPM",66066.8,-498.438
"Mech_RPM",66066.8,-498.438
"Mech_RPM",66066.8,-498.433
"Mech_RPM",66066.8,-498.433
"Mech_RPM",66066.8,-498.585
"Mech_RPM",66066.8,-498.585
"Mech_RPM",66066.8,-498.542
"Mech_RPM",66066.8,-498.542
"Mech_RPM",66066.9,-498.466
"Mech_RPM",66066.9,-498.466
"Mech_RPM",66066.9,-498.614
"Mech_RPM",66066.9,-498.614
"Mech_RPM",66066.9,-498.529
"Mech_RPM",66066.9,-498.529
"Mech_RPM",66066.9,-498.531
"Mech_RPM",66066.9,-498.531
"Mech_RPM",66066.9,-498.582
"Mech_RPM",66066.9,-498.582
"Mech_RPM",66067,-498.534
"Mech_RPM",66067,-498.534
"Mech_RPM",66067,-498.565
"Mech_RPM",66067,-498.565
"Mech_RPM",66067,-498.602
"Mech_RPM",66067,-498.602
"Mech_RPM",66067,-498.52
"Mech_RPM",66067,-498.52
"Mech_RPM",66067,-498.518
"Mech_RPM",66067,-498.518
"Mech_RPM",66067,-498.589
"Mech_RPM",66067.1,-498.589
"Mech_RPM",66067.1,-498.438
"Mech_RPM",66067.1,-498.438
"Mech_RPM",66067.1,-498.551
"Mech_RPM",66067.1,-498.551
"Mech_RPM",66067.1,-498.611
"Mech_RPM",66067.1,-498.611
"Mech_RPM",66067.1,-498.512
"Mech_RPM",66067.1,-498.512
"Mech_RPM",66067.1,-498.537
"Mech_RPM",66067.2,-498.537
"Mech_RPM",66067.2,-498.491
"Mech_RPM",66067.2,-498.491
"Mech_RPM",66067.2,-498.458
"Mech_RPM",66067.2,-498.458
"Mech_RPM",66067.2,-498.569
"Mech_RPM",66067.2,-498.569
"Mech_RPM",66067.2,-498.5
"Mech_RPM",66067.2,-498.5
"Mech_RPM",66067.2,-498.44
"Mech_RPM",66067.3,-498.44
"Mech_RPM",66067.3,-498.538
"Mech_RPM",66067.3,-498.538
"Mech_RPM",66067.3,-498.511
"Mech_RPM",66067.3,-498.511
"Mech_RPM",66067.3,-498.454
"Mech_RPM",66067.3,-498.454
"Mech_RPM",66067.3,-498.583
"Mech_RPM",66067.3,-498.583
"Mech_RPM",66067.4,-498.609
"Mech_RPM",66067.4,-498.609
"Mech_RPM",66067.4,-498.533
"Mech_RPM",66067.4,-498.533
"Mech_RPM",66067.4,-498.533
"Mech_RPM",66067.4,-498.533
"Mech_RPM",66067.4,-498.491
"Mech_RPM",66067.4,-498.491
"Mech_RPM",66067.4,-498.552
"Mech_RPM",66067.4,-498.552
"Mech_RPM",66067.5,-498.567
"Mech_RPM",66067.5,-498.567
"Mech_RPM",66067.5,-498.616
"Mech_RPM",66067.5,-498.616
"Mech_RPM",66067.5,-498.515
"Mech_RPM",66067.5,-498.515
"Mech_RPM",66067.5,-498.534
"Mech_RPM",66067.5,-498.534
"Mech_RPM",66067.5,-498.498
"Mech_RPM",66067.5,-498.498
"Mech_RPM",66067.6,-498.449
"Mech_RPM",66067.6,-498.449
"Mech_RPM",66067.6,-498.472
"Mech_RPM",66067.6,-498.472
"Mech_RPM",66067.6,-498.612
"Mech_RPM",66067.6,-498.612
"Mech_RPM",66067.6,-498.532
"Mech_RPM",66067.6,-498.532
"Mech_RPM",66067.6,-498.546
"Mech_RPM",66067.6,-498.546
"Mech_RPM",66067.6,-498.598
"Mech_RPM",66067.7,-498.598
"Mech_RPM",66067.7,-498.562
"Mech_RPM",66067.7,-498.562
"Mech_RPM",66067.7,-498.566
"Mech_RPM",66067.7,-498.566
"Mech_RPM",66067.7,-498.508
"Mech_RPM",66067.7,-498.508
"Mech_RPM",66067.7,-498.449
"Mech_RPM",66067.7,-498.449
"Mech_RPM",66067.8,-498.556
"Mech_RPM",66067.8,-498.556
"Mech_RPM",66067.8,-498.602
"Mech_RPM",66067.8,-498.602
"Mech_RPM",66067.8,-498.538
"Mech_RPM",66067.8,-498.538
"Mech_RPM",66067.8,-498.461
"Mech_RPM",66067.8,-498.461
"Mech_RPM",66067.8,-498.613
"Mech_RPM",66067.8,-498.613
"Mech_RPM",66067.9,-498.518
"Mech_RPM",66067.9,-498.518
"Mech_RPM",66067.9,-498.434
"Mech_RPM",66067.9,-498.434
"Mech_RPM",66067.9,-498.598
"Mech_RPM",66067.9,-498.598
"Mech_RPM",66067.9,-498.538
"Mech_RPM",66067.9,-498.538
"Mech_RPM",66067.9,-498.464
"Mech_RPM",66067.9,-498.464
"Mech_RPM",66068,-498.611
"Mech_RPM",66068,-498.611
"Mech_RPM",66068,-498.442
"Mech_RPM",66068,-498.442
"Mech_RPM",66068,-498.557
"Mech_RPM",66068,-498.557
"Mech_RPM",66068,-498.49
"Mech_RPM",66068,-498.49
"Mech_RPM",66068,-498.55
"Mech_RPM",66068,-498.55
"Mech_RPM",66068.1,-498.576
"Mech_RPM",66068.1,-498.576
"Mech_RPM",66068.1,-498.625
"Mech_RPM",66068.1,-498.625
"Mech_RPM",66068.1,-498.44
"Mech_RPM",66068.1,-498.44
"Mech_RPM",66068.1,-498.437
"Mech_RPM",66068.1,-498.437
"Mech_RPM",66068.1,-498.486
"Mech_RPM",66068.1,-498.486
"Mech_RPM",66068.1,-498.544
"Mech_RPM",66068.2,-498.544
"Mech_RPM",66068.2,-498.58
"Mech_RPM",66068.2,-498.58
"Mech_RPM",66068.2,-498.609
"Mech_RPM",66068.2,-498.609
"Mech_RPM",66068.2,-498.534
"Mech_RPM",66068.2,-498.534
"Mech_RPM",66068.2,-498.532
"Mech_RPM",66068.2,-498.532
"Mech_RPM",66068.2,-498.589
"Mech_RPM",66068.3,-498.589
"Mech_RPM",66068.3,-498.456
"Mech_RPM",66068.3,-498.456
"Mech_RPM",66068.3,-498.465
"Mech_RPM",66068.3,-498.465
"Mech_RPM",66068.3,-498.523
"Mech_RPM",66068.3,-498.523
"Mech_RPM",66068.3,-498.427
"Mech_RPM",66068.3,-498.427
"Mech_RPM",66068.4,-498.437
"Mech_RPM",66068.4,-498.437
"Mech_RPM",66068.4,-498.504
"Mech_RPM",66068.4,-498.504
"Mech_RPM",66068.4,-498.549
"Mech_RPM",66068.4,-498.549
"Mech_RPM",66068.4,-498.564
"Mech_RPM",66068.4,-498.564
"Mech_RPM",66068.4,-498.516
"Mech_RPM",66068.4,-498.516
"Mech_RPM",66068.5,-498.443
"Mech_RPM",66068.5,-498.443
"Mech_RPM",66068.5,-498.433
"Mech_RPM",66068.5,-498.433
"Mech_RPM",66068.5,-498.601
"Mech_RPM",66068.5,-498.601
"Mech_RPM",66068.5,-498.445
"Mech_RPM",66068.5,-498.445
"Mech_RPM",66068.5,-498.448
"Mech_RPM",66068.5,-498.448
"Mech_RPM",66068.6,-498.62
"Mech_RPM",66068.6,-498.62
"Mech_RPM",66068.6,-498.442
"Mech_RPM",66068.6,-498.442
"Mech_RPM",66068.6,-498.441
"Mech_RPM",66068.6,-498.441
"Mech_RPM",66068.6,-498.584
"Mech_RPM",66068.6,-498.584
"Mech_RPM",66068.6,-498.545
"Mech_RPM",66068.6,-498.545
"Mech_RPM",66068.7,-498.564
"Mech_RPM",66068.7,-498.564
"Mech_RPM",66068.7,-498.527
"Mech_RPM",66068.7,-498.527
"Mech_RPM",66068.7,-498.634
"Mech_RPM",66068.7,-498.634
"Mech_RPM",66068.7,-498.44
"Mech_RPM",66068.7,-498.44
"Mech_RPM",66068.7,-498.601
"Mech_RPM",66068.7,-498.601
"Mech_RPM",66068.7,-498.471
"Mech_RPM",66068.8,-498.471
"Mech_RPM",66068.8,-498.477
"Mech_RPM",66068.8,-498.477
"Mech_RPM",66068.8,-498.509
"Mech_RPM",66068.8,-498.509
"Mech_RPM",66068.8,-498.548
"Mech_RPM",66068.8,-498.548
"Mech_RPM",66068.8,-498.544
"Mech_RPM",66068.8,-498.544
"Mech_RPM",66068.8,-498.491
